PSNR,SSIM
29.13468233051615,0.955925464630127
31.362975882238704,0.9548651576042175
32.99630698057268,0.981438398361206
27.461185672880227,0.9554224014282227
31.56200350845907,0.9424348473548889
37.213633431216195,0.9821625351905823
31.87275422870473,0.9596616625785828
29.972677914711067,0.9554367661476135
30.680666150837045,0.9771311283111572
31.29489307839823,0.9551472067832947
30.22202083414595,0.9474218487739563
30.248713984085356,0.9708893299102783
30.65151580131744,0.9571945667266846
33.35620976045449,0.9741289615631104
32.194035876554956,0.9430134892463684
31.367208255316253,0.9260649085044861
28.215761542656406,0.9474239349365234
34.70556460143612,0.9470139145851135
33.928620056570196,0.9583975672721863
29.624391521946677,0.9417369961738586
31.52236223613375,0.9583167433738708
25.387087189981607,0.8886879086494446
30.41648854724138,0.9613800048828125
31.084590723087118,0.9544908404350281
31.328703881423085,0.9577141404151917
31.99361691827462,0.9240166544914246
29.322959584633065,0.9617362022399902
34.303201014720834,0.9820020198822021
28.701652121531197,0.9613226056098938
30.466966741517535,0.9216248393058777
36.31926501317411,0.9813861846923828
31.376060630097374,0.9604966044425964
33.035249279961775,0.9724044799804688
30.17679592550866,0.9474287033081055
31.86852547628458,0.9612651467323303
30.2962703193629,0.9617211222648621
33.64577337117779,0.9340159893035889
27.10415045029341,0.9186028838157654
34.99213381730153,0.967811107635498
33.84493206603777,0.9805323481559753
31.576176463682163,0.9319551587104797
35.154245388377554,0.9805352091789246
28.331729497155074,0.9575667977333069
34.67988698478098,0.9604894518852234
31.64617989991006,0.9602184295654297
32.852710236415156,0.9677122235298157
33.38783180912251,0.9441927075386047
29.650787055068943,0.953617513179779
34.242976628936965,0.9829936623573303
32.7799676495112,0.9715337157249451
30.240127743541485,0.9357126355171204
25.758309602165966,0.9320846199989319
30.17895366654497,0.9097973704338074
31.217796671428157,0.9475125670433044
34.4731199447876,0.9638344645500183
31.915813242089172,0.9416860938072205
34.15840987069447,0.9816782474517822
32.17396551844929,0.9487881660461426
31.944760548598637,0.9744338393211365
30.521400696104912,0.9651821255683899
27.75292693510735,0.9308686256408691
30.214141935118647,0.9343953132629395
34.04210033217988,0.9654812812805176
33.806821615773714,0.978875458240509
30.893494889706407,0.956308126449585
31.34599300136497,0.9598780274391174
28.331912124684003,0.9667256474494934
30.4526891683062,0.9698588252067566
33.786592579723134,0.9649044871330261
32.58588668978286,0.9636650085449219
31.520568213144024,0.892991304397583
33.14221250679634,0.9668440818786621
33.300990164477184,0.9712298512458801
27.68827747953525,0.952523410320282
32.946743203316814,0.9472015500068665
26.088501718562963,0.9538646340370178
29.662457633981305,0.9328429102897644
29.643370497014402,0.9688794612884521
33.297250853551105,0.9504430294036865
29.462732335899066,0.953169584274292
31.18266146341524,0.9474101066589355
32.62462307631229,0.9478838443756104
31.293299595841162,0.9465991854667664
28.236747869334053,0.9481596946716309
31.15131873971952,0.969842255115509
33.424694516185966,0.9740346074104309
32.83160484383898,0.9498551487922668
32.90352697430842,0.9822080731391907
29.18336370371309,0.9678130149841309
31.12716413505111,0.9292691349983215
31.13944545858656,0.9215552806854248
31.55935334638338,0.928294837474823
30.7998434708701,0.9582224488258362
31.063258522646894,0.9386058449745178
32.82208597202035,0.9574763178825378
33.03201262234203,0.9655054211616516
31.25061874681341,0.9403827786445618
28.72240205897409,0.9488258957862854
33.03901166600348,0.9748795032501221
32.22486167856578,0.9547223448753357
29.231597955199323,0.9417252540588379
30.568200260986174,0.9404292702674866
28.78803397269231,0.9425031542778015
29.76426681506814,0.9445767402648926
30.55267356639821,0.9773359298706055
32.52960143722474,0.9735622406005859
29.939483971949347,0.9612058997154236
29.615693316290788,0.9434208869934082
32.019128775934604,0.9259706139564514
31.234987778745218,0.9626844525337219
27.928454619975916,0.9345305562019348
32.34012759388318,0.9695818424224854
31.589436567502986,0.8722497820854187
32.27172679351037,0.9429318904876709
33.151688990946944,0.9140348434448242
29.635515895799635,0.9390671849250793
30.44090554358558,0.9409069418907166
30.599869732587628,0.914290189743042
32.38393865555041,0.9502754211425781
32.281782001631385,0.9310765266418457
30.945135344557634,0.9689493179321289
32.223954370525725,0.9502162933349609
30.447268031897465,0.9536026120185852
32.42488063613723,0.9635717868804932
28.46843170576939,0.935187578201294
28.027347907461035,0.9473537802696228
29.4869787622437,0.9408804774284363
33.12117530727345,0.9549084305763245
31.37709229829241,0.8794071674346924
26.086895251759657,0.9229294657707214
33.05499678940466,0.9629961848258972
28.6386576445747,0.9185230135917664
30.237904208508567,0.9250267148017883
31.73777186802541,0.9720733165740967
31.58581497421195,0.9651194214820862
33.06043287734908,0.9658902287483215
27.709838248910987,0.9489660859107971
29.909723869255252,0.9446046948432922
30.629592150233226,0.9279987812042236
29.214355756810143,0.9359023571014404
31.805444740599725,0.9413908123970032
29.18965307736807,0.9445187449455261
29.67981629873439,0.9599691033363342
31.686025472323337,0.8996232151985168
29.335269389310664,0.9485321044921875
31.657447169132258,0.9447501301765442
31.144884444908506,0.9099040031433105
