PSNR,SSIM
30.701376346585825,0.9731176495552063
31.351244461336417,0.9563503861427307
33.347805968832084,0.9834732413291931
28.34689251351676,0.9629549384117126
32.26463012286569,0.95184326171875
37.259129671143526,0.9843655228614807
32.23251322881178,0.9648840427398682
30.234460977577626,0.9588232040405273
30.766872860837815,0.9776959419250488
30.920091009112607,0.9535413384437561
31.103805363600408,0.9563479423522949
30.56771542572585,0.9737278819084167
31.08300002743529,0.9621662497520447
33.787282372747114,0.9767544865608215
33.499725384040595,0.960394561290741
31.700970310350698,0.9257784485816956
28.879245652256795,0.9567747116088867
33.757269108681825,0.9655036926269531
34.82401251432947,0.9638247489929199
31.33292671202389,0.9586384296417236
31.808989446155632,0.9641665816307068
27.117698070745654,0.9334612488746643
30.856860692156737,0.9673001766204834
33.05233235816498,0.96517014503479
32.80457927474137,0.9734213352203369
33.49497662510866,0.9482617378234863
29.76794837562332,0.9673778414726257
35.55723116584504,0.9849538803100586
28.97300193340466,0.9655041694641113
31.411014878446007,0.9379565715789795
36.153516241781,0.9821423888206482
31.60220881652396,0.9650611281394958
34.483139632245894,0.9711365699768066
28.179253513775393,0.9133465886116028
32.4165364705918,0.9652549624443054
30.69411559317881,0.9670879244804382
33.91938957684992,0.9449029564857483
27.592567559551817,0.929257869720459
35.63391354860809,0.9748356938362122
32.66845600924988,0.9791936278343201
30.937810624348806,0.9298901557922363
35.55842878169746,0.9830357432365417
29.220777801627825,0.9633991122245789
35.668030281935074,0.9673902988433838
31.560229630676208,0.9694147109985352
34.822405587889364,0.9737439155578613
32.5221352653644,0.9475998282432556
30.185987148536903,0.9625011086463928
34.11722115500681,0.982837975025177
34.10785347410965,0.9773361086845398
30.368913194679568,0.9407986998558044
26.268225222556246,0.9393180012702942
30.127645433468775,0.9161112904548645
32.79039228848982,0.9653952717781067
34.907377416764746,0.9763054847717285
32.85402018053262,0.957481861114502
33.545985927774275,0.9809901118278503
32.6503869245982,0.9559620022773743
32.85867002854785,0.9774072170257568
30.832537260860242,0.9713225960731506
29.235107842112868,0.9468073844909668
31.358410557129027,0.9507576823234558
34.873901482460155,0.9655530452728271
34.69510733704227,0.9826571345329285
31.613663261243232,0.9602596163749695
31.48035364466051,0.9655978083610535
29.200993579644464,0.9717676043510437
30.418921602167828,0.9707538485527039
32.561477576462906,0.9604859352111816
34.776356439504575,0.9745111465454102
32.220303997719036,0.9138128757476807
32.79330360852326,0.9764282703399658
33.603687854525475,0.969806969165802
28.176657342415147,0.9549738764762878
32.94917465176502,0.9560332298278809
26.565338590708922,0.9569764733314514
30.354172419101587,0.9458732008934021
30.315355662932436,0.9735743403434753
33.870547943028406,0.9632194638252258
30.063505519698612,0.9588098526000977
31.894703001266134,0.9566418528556824
32.48571084562209,0.9600458145141602
31.588137819839346,0.9577951431274414
29.3491982360988,0.9609277844429016
30.970347061929754,0.9744806289672852
35.163804111508206,0.9789177775382996
32.35770546016616,0.9512746930122375
33.04416105034713,0.9830997586250305
29.513678649979727,0.9706485271453857
33.44152553752189,0.9654140472412109
31.24124530162034,0.9390684962272644
31.066259642921818,0.933366596698761
31.458810731309566,0.9663912653923035
31.786316421074687,0.9462512135505676
32.88219192329287,0.9637413024902344
34.61252487046818,0.9735363125801086
31.69747284230538,0.9502376914024353
30.40924164207923,0.9609324336051941
35.17839510236272,0.9834573864936829
30.49171162825165,0.9617795944213867
29.31639767176014,0.9414117932319641
30.041288321961996,0.9314634799957275
29.712446696152497,0.956207275390625
29.9834619330232,0.943720281124115
30.950379107989747,0.9777984619140625
32.851334561796016,0.9753444790840149
30.248448992391815,0.9634432792663574
30.403405274279535,0.9505841732025146
31.929120225821407,0.9360974431037903
31.69171098029285,0.9660144448280334
27.749548834443377,0.9320319294929504
32.53321953830207,0.9717423915863037
31.2444224119449,0.8863034844398499
32.84865692953103,0.9504561424255371
32.92376295603789,0.9204235076904297
30.105265311118078,0.9437720775604248
30.78701849059749,0.9477165341377258
30.712247234913015,0.9197579026222229
32.59284830293896,0.9559299349784851
32.587096037606344,0.9375231266021729
31.40135132074169,0.9718336462974548
32.298284202746956,0.9544922709465027
30.270029366097848,0.9565364718437195
34.087930512830646,0.9693536162376404
28.550711011164196,0.9356178641319275
28.587921159663303,0.9545197486877441
29.941272626479574,0.9450473785400391
