PSNR,SSIM
29.497229996777303,0.9620389938354492
31.376518600972837,0.9568660855293274
33.73373400167882,0.98409503698349
27.454851258571633,0.9542394280433655
31.8347620534189,0.9525284171104431
37.55127602431894,0.9804296493530273
31.93419963728737,0.9612412452697754
29.696683977221376,0.9511722922325134
30.244388038081556,0.9733222126960754
30.922337779759104,0.951962411403656
30.969832810810786,0.9479756951332092
30.05862214345023,0.9687789082527161
30.861309389264946,0.9581325054168701
33.67037409131895,0.9753982424736023
32.21344854818764,0.9450730681419373
30.50793405846496,0.9109642505645752
28.36251627181706,0.9494156241416931
34.97732964807804,0.9336151480674744
34.237659747085395,0.9602765440940857
30.03408059985301,0.9475378394126892
31.447566114659132,0.9609267115592957
25.46896253460575,0.9069722294807434
30.550387312897854,0.9645479321479797
31.33088997637919,0.9547260403633118
31.075211638716297,0.9566507339477539
32.01403744436278,0.929901123046875
29.513886661190163,0.9626622796058655
34.76147277257964,0.9825384020805359
28.643681430965895,0.9602303504943848
31.022253699721645,0.9237931370735168
36.39040699662469,0.9809327125549316
31.35490026639202,0.9598326683044434
34.088767980979206,0.9726695418357849
30.14424542020545,0.9475347995758057
32.1553598953883,0.9626951217651367
29.975709287915944,0.9610413908958435
33.79882080649152,0.9386988282203674
27.02307848026455,0.9156236052513123
34.41353315745695,0.9665511250495911
34.030560065227576,0.9794878959655762
31.212435015444218,0.9303080439567566
35.18998939457354,0.979888916015625
28.4498319677216,0.9573540687561035
35.18206231350625,0.9632822871208191
32.136098990152306,0.9630780220031738
33.863115892332495,0.966702938079834
33.57775861007152,0.9474976062774658
29.76630973856483,0.9576981067657471
34.46178993531905,0.9848942160606384
32.997442342814054,0.9730235934257507
30.08944097412796,0.9331193566322327
25.71156013934582,0.929938018321991
30.204960584242343,0.9111692309379578
31.348334855086893,0.9522258639335632
34.91719029384678,0.9679574966430664
32.427569803073396,0.95210200548172
33.64748452114427,0.9800705313682556
32.18211720982744,0.9526665210723877
32.12005947839221,0.9748954176902771
29.980167145548915,0.9588969349861145
26.369663517022374,0.9222405552864075
30.48340882073539,0.936786413192749
34.56198251628397,0.9671218395233154
34.085083481393895,0.9792138934135437
31.16007788509591,0.9598849415779114
32.26786310769463,0.9677075743675232
28.260933976791158,0.9644756317138672
30.32875982385919,0.9681549072265625
33.54449841160631,0.9662278294563293
33.04909034445679,0.9650691151618958
31.90294032004524,0.9000136256217957
32.830723933319156,0.97181636095047
33.35334689776325,0.9713510870933533
27.821890912323866,0.9527583718299866
33.0202639613912,0.946997344493866
25.944431951904185,0.9517068862915039
30.021223170351192,0.936313807964325
29.536457417503645,0.968153178691864
