PSNR,SSIM
31.769214045373975,0.9760945439338684
32.84419786244697,0.9641463160514832
35.237420174887525,0.988166332244873
28.805629894168213,0.9653859734535217
33.762907761793954,0.9641713500022888
39.064414655780595,0.9852551817893982
32.977056152334626,0.9674749374389648
30.677272467648706,0.9618856906890869
31.491820417960458,0.9791299700737
31.909837824449404,0.9625954627990723
32.849831241012225,0.9661860466003418
31.230873890259645,0.9763266444206238
32.39997236907461,0.9723017811775208
34.983273584406774,0.9802321791648865
33.999227055621645,0.9578378796577454
31.597230915071126,0.9172407984733582
29.600899445890782,0.9610798954963684
36.787949497160945,0.9749448895454407
36.760731648763866,0.9698581099510193
32.052895684236816,0.9642882943153381
32.86730212808849,0.9709134101867676
27.66064928602586,0.9377706050872803
32.69437291968618,0.9734041094779968
33.85489742187097,0.9692671895027161
33.796466009328476,0.9760540127754211
34.78690510585643,0.95220547914505
30.29975865554478,0.9708988070487976
36.49925978688028,0.9870247840881348
29.78624016629925,0.9719305634498596
31.807646087924354,0.9348306059837341
37.10238852179899,0.9834715723991394
32.605243720412126,0.9711391925811768
36.13239424764832,0.981149435043335
33.372192504952515,0.9681842923164368
33.60208487636302,0.9710557460784912
31.368221887975473,0.9663617014884949
34.72988042216875,0.9482972025871277
27.85714640262896,0.9328626990318298
37.132441700838086,0.9768703579902649
35.34146498694375,0.9824221730232239
34.69966179071981,0.9565491676330566
36.71804221215198,0.984962522983551
29.792720070736575,0.9688426852226257
36.93031411658768,0.9709615111351013
34.953395558115176,0.9798198342323303
36.17275969348103,0.9807125926017761
35.2592466352378,0.9535770416259766
31.384612615736415,0.9675126671791077
36.615665563097004,0.9885682463645935
35.233565674747965,0.9779934883117676
30.711459855394104,0.9429944157600403
26.310452648334,0.941196620464325
31.181533104919833,0.9289782047271729
33.529916208474305,0.9600720405578613
37.34743969032039,0.9785669445991516
33.74620642449107,0.9647504687309265
35.86434280660362,0.980952262878418
33.245067722510015,0.9582366347312927
33.60451266231338,0.976621150970459
31.577138552673926,0.973203182220459
31.544780801152793,0.9605181813240051
32.26305766146149,0.9542137980461121
37.044141980529794,0.9787595868110657
36.21543300451119,0.9856348633766174
32.56392976299551,0.9627974033355713
33.075333304391556,0.9740772843360901
29.78814336579439,0.9757248759269714
30.84277612316541,0.9727222323417664
35.607733292288614,0.9703220725059509
35.29287483217041,0.9764847755432129
32.56425117169182,0.9153235554695129
35.76084134507619,0.9818840026855469
37.05973436673415,0.9868966937065125
28.67610110574858,0.9606401920318604
34.53361700268544,0.957159698009491
27.05368819199932,0.9634992480278015
32.05557152123281,0.954914391040802
31.028312861283695,0.9756829142570496
35.90182069224387,0.9645946621894836
30.53777844787993,0.9634489417076111
33.18746747727038,0.9636685252189636
35.54917704521761,0.9723944067955017
33.06277738445747,0.9606710076332092
29.904015933752373,0.9641447067260742
32.989574996313436,0.9821038842201233
36.659490496042075,0.9848774075508118
34.28899382403996,0.9581365585327148
35.119426718408015,0.9874969124794006
30.078158501197116,0.9734802842140198
34.703890035410126,0.9678694605827332
33.02651639580204,0.9422245025634766
33.83971757639427,0.9557044506072998
31.943873955213576,0.9666857719421387
33.49668951372591,0.9562249779701233
34.77608678792794,0.9704304337501526
35.716410342701316,0.9784462451934814
32.33461952163188,0.9522256851196289
31.10592355462735,0.9636070132255554
35.24762937253734,0.9825817942619324
32.50207188661958,0.9648113250732422
30.11195719699602,0.9492466449737549
31.839582962554868,0.9498297572135925
29.994918760574564,0.9592373371124268
31.126560068455753,0.9623354077339172
31.790943456392803,0.9818601608276367
33.41425079446706,0.9820439219474792
30.836011453584355,0.9674696326255798
31.556609375458283,0.9586181044578552
32.82849080134836,0.9351146221160889
32.237176460500926,0.9701860547065735
28.4270379835716,0.9398600459098816
33.295090398578935,0.9746113419532776
33.28550142877396,0.9084887504577637
33.09307385436105,0.9530821442604065
34.019352478735804,0.9295156002044678
30.596563532253032,0.9479162096977234
31.268203793190906,0.9503176212310791
31.308803640147165,0.9270612597465515
33.33439733986285,0.9614396691322327
33.39832225902597,0.9446976780891418
31.8919461924444,0.9750986099243164
32.999721058761814,0.9567191004753113
31.148104428536335,0.9655623435974121
34.70601817998281,0.9746506810188293
28.995640336367686,0.940915584564209
29.317192232346322,0.9599881768226624
30.681950101507343,0.9541647434234619
33.379777186580846,0.9658731818199158
33.13852442825543,0.9125663638114929
27.764369689507703,0.9440109133720398
34.344456280721296,0.9733038544654846
29.552474142588117,0.9375
31.116807054707408,0.9398334622383118
32.35809305706246,0.9749546051025391
32.27958807968833,0.9693750739097595
33.65034644710323,0.9697210788726807
28.922528485688876,0.9604549407958984
31.275608301934433,0.9573612809181213
32.38551530039539,0.954669177532196
30.11630878468639,0.9466264843940735
32.31354851111681,0.9482491612434387
30.467764298394947,0.9543855786323547
30.888289486710274,0.9699859023094177
32.92831406386696,0.9278132915496826
30.262213903059205,0.957528293132782
32.677601445057796,0.9558811783790588
32.058713074335756,0.9265119433403015
31.01821029167716,0.9738538861274719
29.490294087456274,0.936100423336029
31.809241121708006,0.9636044502258301
32.91702429740408,0.9751871228218079
31.079416345631614,0.9259166121482849
33.07889034438249,0.9299359321594238
32.59637022753375,0.9195958971977234
32.66112119618727,0.9413430094718933
27.226757045190666,0.9335505366325378
33.367535900432344,0.9691596627235413
33.85474826859197,0.9799492359161377
29.475247009874668,0.9188610911369324
31.14692767885505,0.963427722454071
31.448572456477994,0.9537234306335449
29.210726146076254,0.9608657360076904
29.97158910127426,0.9358158111572266
28.773586636261896,0.9569625854492188
34.495427153461556,0.9571079611778259
28.80360670558545,0.9700543284416199
34.11831614496875,0.9675536751747131
31.738956623568498,0.9540759921073914
31.45261289741867,0.9453950524330139
30.59717873447154,0.9486616253852844
32.25915597886753,0.9477682113647461
30.387211337885965,0.9397024512290955
32.43047403344184,0.9766938090324402
28.55267897951054,0.9359536170959473
32.792160979927495,0.9836365580558777
32.764304772195565,0.9634838104248047
33.2660569956309,0.9585845470428467
31.836050885860317,0.9434798359870911
33.37334614126623,0.94512540102005
29.006202454463338,0.9480484127998352
29.134906380712895,0.96429044008255
28.827749270892156,0.959721028804779
35.743846224527545,0.9856435656547546
27.23597875065307,0.9433645606040955
28.853512394489847,0.9158339500427246
32.69881118508356,0.9694187045097351
31.860596254823463,0.9628181457519531
28.66101275702527,0.9295709729194641
30.418591099008626,0.9634076952934265
33.671469565372846,0.9462583661079407
32.80873536043296,0.9627108573913574
32.15623814181837,0.9565811157226562
30.468729971589212,0.9497261047363281
34.729089113507285,0.9657227993011475
31.21523055143028,0.9409310817718506
30.956205808660002,0.9690540432929993
30.66455924793296,0.9439048171043396
31.076055085651163,0.950134813785553
32.31379032000665,0.9284824728965759
29.155812506756348,0.9420561790466309
33.50644255673998,0.9839230179786682
33.82578472641428,0.9704177379608154
34.27762063979646,0.9819898009300232
33.24866710658845,0.9700918197631836
30.331624304290308,0.9735680222511292
31.297408003473937,0.9580628275871277
32.68159976835439,0.9800117611885071
34.33665595642806,0.9798629283905029
31.639974530108592,0.981497585773468
33.365065826869404,0.9793241620063782
29.72036670372337,0.9341835975646973
29.010608396633515,0.9654395580291748
33.876402370026646,0.9795034527778625
33.881288406609784,0.9858939051628113
30.086202493575076,0.9510412812232971
35.31448296443628,0.9777677655220032
33.78173289993989,0.974501371383667
28.90127684088447,0.9343565106391907
38.17317907692687,0.9822866320610046
34.64343717400372,0.9826891422271729
31.296636772552176,0.9702185988426208
27.745038168506113,0.9592394828796387
30.02400653921488,0.958339512348175
33.59347610264078,0.975941002368927
28.911247741791378,0.9532892107963562
27.882133527628007,0.9656931757926941
31.955458489682925,0.9687578082084656
29.308856376562545,0.9572208523750305
30.798115799078552,0.9773890376091003
30.797894833442268,0.9259045124053955
29.6321587754257,0.9700183868408203
