PSNR,SSIM
34.87465118677071,0.93981427
35.15886345048274,0.922066
35.15773386283973,0.9255578
31.7533215561407,0.87981796
34.16064589269322,0.93253726
38.50347288098112,0.9561171
35.68952874046005,0.9385616
34.031824439737775,0.9191739
33.70644642890148,0.927612
36.53823373914336,0.9469523
33.688554450872275,0.9167598
33.5000785495956,0.9297261
36.05771928552109,0.9473093
36.61076579069026,0.95149225
33.409035645882604,0.9137089
34.0547185960494,0.90466017
34.09443089387974,0.923796
35.944074717879765,0.9518048
34.42874810532791,0.92035085
33.87437829838317,0.9179876
35.8608919620615,0.9424321
32.523614847385204,0.8949917
35.95680600541075,0.94690275
33.20050723412556,0.9109381
33.913502056452344,0.90974826
34.77908154550238,0.9283848
35.54795081429293,0.9390681
35.38932757645676,0.9367254
33.2223464737201,0.9167169
34.78397707346897,0.9203334
38.90797378217177,0.9621267
36.31718610381489,0.9440457
36.3772925696167,0.95104057
33.436113545677884,0.9121893
34.51562904777059,0.9159889
35.277572347169404,0.937592
37.52606591557814,0.94338083
33.63974693916615,0.9147677
36.782274675012296,0.9509948
36.00107453803205,0.94241685
35.54053284644835,0.9363081
35.74854774257257,0.93412346
32.12706473226719,0.8905547
34.38678406573808,0.9236807
36.05704760804721,0.9449468
35.874625754738865,0.93957967
35.62007883340824,0.9377983
33.94319078964819,0.92731494
37.35580743120855,0.9458363
37.52994133438917,0.9527118
34.899553997943215,0.92648935
30.18075445248448,0.8640216
36.007750975205475,0.94270533
35.5730545868676,0.9402099
35.70351792768532,0.9446724
36.27249621904776,0.94202495
37.06316663130792,0.94297177
36.0329548601835,0.9366686
36.273431389280105,0.9486298
35.532174504584,0.9452429
30.67667884050838,0.9046898
34.01905276706897,0.924294
36.14456991548153,0.93849033
36.24836194991293,0.94694895
35.54832139354311,0.94411165
34.946877118496445,0.93859774
31.073310515690267,0.90252703
35.227345647013834,0.94399804
37.9127591857811,0.95638233
33.616410544850496,0.91893506
36.40653381490878,0.9398492
35.665839523747806,0.93945026
35.30062946812119,0.9450393
32.47594223559717,0.9077206
36.09393216844635,0.94056964
32.70415937604704,0.90241355
33.567576560254736,0.9120443
33.753001034882686,0.92994666
35.1257953941634,0.9376502
34.39801992297181,0.92416185
35.562346799373444,0.93607545
34.35284022084182,0.9295478
35.88845748035356,0.9373267
33.742394592244615,0.9346547
33.941756060640756,0.9368016
35.24453305570353,0.94668454
36.09957850634473,0.94571954
36.06616332827497,0.94644755
34.737089528404226,0.92550015
34.325767963734116,0.9236805
35.10233250977767,0.93342066
37.81467234012552,0.957644
34.32853039062786,0.9216235
32.798098689014815,0.90137315
35.01062995682348,0.93159056
37.22183689698959,0.9537387
35.26842206987101,0.93047327
32.93947433539269,0.89952093
36.72934892630853,0.94620484
35.195669423281345,0.9139349
35.458330318888144,0.9356375
34.61649426282287,0.9294712
33.18012894552242,0.9256544
34.27653935323838,0.9153436
33.838042515336475,0.94773483
35.58509022207701,0.9286613
35.20692832623479,0.94248587
33.771645208379276,0.9096288
35.7880928447602,0.9326522
35.910690559073174,0.94299895
33.30670643727397,0.90733457
36.777342728777406,0.9434808
34.53151010955626,0.92009383
37.040226993904525,0.948066
35.964236017897136,0.9377788
33.12787219028874,0.8930707
36.30839487747969,0.9398783
36.12321197463356,0.93640095
37.02972527026457,0.9415192
33.43719609173892,0.89992476
33.72369370122715,0.92074615
38.50905117538881,0.9550226
34.55279063213788,0.92225766
34.69152705908711,0.90260834
34.31005114116096,0.9246197
32.57754283716406,0.9060069
34.57327671938921,0.9295347
35.014006413784585,0.9007781
36.3766588776308,0.9370306
28.95481689955873,0.8590308
37.28912398696152,0.949801
34.349456947550486,0.9118168
35.42254178322863,0.9263759
36.00721967903919,0.94106674
35.57970910096236,0.93369263
37.25358800660485,0.95118266
34.12600531617767,0.9144044
34.343016510657876,0.9285798
35.3280476117269,0.9317278
32.37477867728162,0.9211281
36.29274376989657,0.9413696
34.51284941649376,0.9290927
35.15819060416017,0.93977785
34.92226156919982,0.937578
34.898130752270156,0.91792464
37.07758803277092,0.9455669
34.43228642955022,0.91788024
35.49934781995052,0.95031595
34.736862132500534,0.91944456
34.2774731854301,0.9302802
33.665369468438634,0.9293516
33.81403831681507,0.91563076
34.32789909329146,0.93328077
36.38478150018599,0.94164085
34.37437009632639,0.92088765
30.232260241505493,0.8721681
38.06488855617395,0.9573459
37.0096686635536,0.94988704
34.248737417639745,0.91387796
36.01739992586517,0.9334431
32.307222166840646,0.8476677
33.67562770494763,0.92295426
33.75401430692408,0.9055485
34.90317111399955,0.92256546
37.6282300325372,0.9107428
32.105421175254,0.9062447
36.96979373138416,0.94408035
34.15406974803602,0.91536593
36.37925698930018,0.93941146
33.98999751823075,0.92901057
34.503062802389316,0.92083853
34.57989277206839,0.92690307
33.61228371884506,0.9322286
34.35652081666727,0.9167552
33.7670382452579,0.9063538
36.868973043683766,0.94599825
33.56620064868348,0.91322637
35.10590566104175,0.9365168
36.88819106406588,0.9394071
34.188338835035054,0.91569424
34.17917130571457,0.9053902
33.14414639556526,0.9256339
37.71744919778033,0.9503545
31.549775207119918,0.88591886
32.67458195011732,0.9061411
33.27708222539793,0.9077576
34.957479826818684,0.9192419
33.46576378453982,0.9092601
33.37191415832564,0.90081924
36.8095984154219,0.9456715
37.199713782086945,0.9516669
35.114194271578974,0.9364727
33.733509030819945,0.9214038
36.598537929610835,0.9382501
35.30696009287074,0.9268648
35.58490853805738,0.93377644
34.929103023977966,0.92219514
34.44183147151503,0.9082585
33.06808781366518,0.88796586
33.34959401237709,0.92404
36.846893125468696,0.9514263
36.16682642483272,0.94353026
35.30520944236672,0.9347575
36.416735502211814,0.9481121
32.689942732230705,0.9209849
34.788360193963236,0.93336535
34.19861547068156,0.9179065
36.84769094909053,0.95182174
32.70706057778086,0.92266554
36.0755593100395,0.9405229
35.235730430491216,0.92378086
32.68062501778835,0.9055832
34.76434393014923,0.9385934
34.43241466519447,0.9118182
33.27373008073013,0.90330297
37.36643686702922,0.9484902
36.37089159050982,0.9488644
34.75862877793474,0.9220821
39.134314278152225,0.9597679
36.9024679794219,0.95004696
33.547229037111265,0.91375166
33.40030419500779,0.91643924
33.43762342846577,0.91013974
37.009867025288536,0.94833
33.72430777769302,0.9270856
31.414958142331514,0.9042566
36.01215021798631,0.9452037
33.10382449667222,0.8958337
34.451857218784994,0.9318187
34.40819949783193,0.90641123
33.51812044160716,0.9061956
